#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_485	123484	12	N	N	1	*	*,485
contig_886	122076	12	N	N	1	*	886,-898
contig_479	120316	7	N	N	1	*	*,479,*
contig_86	119642	7	N	N	1	*	-130,86
contig_448	118393	8	N	N	1	*	*,448,*
contig_141	118110	8	N	N	1	*	-290,288,141,*
contig_691	114910	6	N	N	1	*	*,691,*
contig_879	114636	7	N	N	1	*	898,879,*
contig_596	111909	360	N	N	3	*	599,596,599
contig_378	111326	4	N	N	1	*	*,378,*
contig_223	110804	9	N	N	1	*	*,223
contig_196	110685	12	N	N	1	*	*,32,33,34,37,40,196,-5
contig_921	109638	189	Y	N	2	*	921
contig_419	102924	4	N	N	1	*	*,419,*
contig_68	102246	7	N	N	1	*	*,68,155,155,155,156,157,157,157,158,159,155,155
contig_15	102147	13	N	N	1	*	-4,-4,-4,-4,-4,-4,-4,-4,-4,15,-30,-30,-30,-30,-30,-30,-30,*
contig_178	101816	8	N	N	1	*	178,*
contig_84	98151	6	N	N	1	*	*,84,*
contig_451	97838	4	N	N	1	*	*,451,*
contig_283	96654	5	N	N	1	*	*,283,*
contig_418	94734	5	N	N	1	*	*,418,*
contig_909	93173	7	N	N	1	*	909,*
contig_873	92365	8	N	N	1	*	257,873
contig_554	91293	3	N	N	1	*	*,554,*
contig_542	90485	5	N	N	1	*	*,542,*
contig_78	89048	6	N	N	1	*	-155,-155,-159,-158,-157,-156,-155,-155,-155,78,*
contig_465	88761	7	N	N	1	*	*,465,*
contig_445	86822	4	N	N	1	*	*,445,*
contig_431	85720	7	N	N	1	*	*,428,431,*
contig_880	85690	12	N	N	1	*	880,340,341,342,-321,319,-231,228
contig_399	83255	4	N	N	1	*	*,399,*
contig_619	82701	4	N	N	1	*	*,619,*
contig_412	82127	3	N	N	1	*	*,412,*
contig_478	82005	3	N	N	1	*	*,478,*
contig_194	81641	10	N	N	1	*	*,194,*
contig_102	81572	8	N	N	1	*	*,102,*
contig_454	80346	6	N	N	1	*	257,454,*
contig_912	80280	189	Y	N	2	*	912
contig_189	79772	3	N	N	1	*	*,189,*
contig_899	78902	4	N	N	1	*	*,899,*
contig_878	77093	4	N	N	1	*	*,878,*
contig_7	76027	13	N	N	1	*	-898,-584,7,13,341,342,-321,319,-231
contig_537	75971	6	N	N	1	*	*,537,*
contig_147	75767	6	N	N	1	*	*,147,*
contig_261	75117	7	N	N	1	*	257,261,*
contig_482	73907	4	N	N	1	*	*,482,*
contig_18	72621	9	N	N	1	*	*,18,-320
contig_97	72090	4	N	N	1	*	*,97,*
contig_25	71910	3	N	N	1	*	*,25,*
contig_533	71211	6	N	N	1	*	*,533,*
contig_229	70884	17	N	N	1	*	229,-49,-47
contig_775	70752	4	N	N	1	*	*,775,*
contig_472	70492	3	N	N	1	*	*,472,*
contig_325	70249	5	N	N	1	*	*,325,*
contig_416	66931	8	N	N	1	*	*,416,*
contig_504	66716	3	N	N	1	*	*,504,*
contig_415	66346	8	N	N	1	*	*,415,*
contig_209	66201	7	N	N	1	*	*,209,*
contig_892	65136	5	N	N	1	*	*,892,*
contig_631	64586	3	N	N	1	*	*,631,*
contig_728	64251	5	N	N	1	*	*,728,*
contig_576	64034	4	N	N	1	*	*,576,*
contig_262	63780	8	N	N	1	*	257,262,*
contig_532	63565	4	N	N	1	*	*,532,*
contig_668	63176	4	N	N	1	*	*,668,*
contig_444	61836	8	N	N	1	*	*,444,*
contig_244	61579	6	N	N	1	*	244,*
contig_586	61495	5	N	N	1	*	*,586,*
contig_308	61418	4	N	N	1	*	*,308,*
contig_414	61272	12	N	N	1	*	*,890,414,*
contig_459	61226	5	N	N	1	*	*,459,*
contig_513	60796	4	N	N	1	*	*,513,*
contig_840	60680	14	N	N	1	*	5,840,4,4,4,4,4,4,4,4,4,4
contig_564	60347	4	N	N	1	*	*,564,*
contig_146	60164	8	N	N	1	*	*,146,*
contig_392	59794	5	N	N	1	*	*,392,*
contig_658	59653	4	N	N	1	*	*,658,*
contig_520	59608	3	N	N	1	*	*,520,*
contig_409	59201	5	N	N	1	*	*,409,*
contig_201	58875	5	N	N	1	*	*,201,*
contig_640	58866	4	N	N	1	*	*,640,*
contig_398	58664	4	N	N	1	*	*,398,*
contig_483	58607	8	N	N	1	*	*,483,*
contig_430	58511	9	N	N	1	*	*,428,430,*
contig_558	58031	4	N	N	1	*	*,558,*
contig_471	58007	3	N	N	1	*	*,471,*
contig_496	56448	7	N	N	1	*	*,496,*
contig_761	56365	4	N	N	1	*	*,761,*
contig_835	56325	4	N	N	1	*	*,835,*
contig_383	55324	4	N	N	1	*	*,383,*
contig_300	55082	3	N	N	1	*	*,300,*
contig_869	54893	12	N	N	1	*	869
contig_579	54704	3	N	N	1	*	*,579,*
contig_91	54250	4	N	N	1	*	91,*
contig_180	54193	4	N	N	1	*	-860,180,*
contig_100	53924	4	N	N	1	*	100,*
contig_872	53855	6	N	N	1	*	*,872,*
contig_856	53422	5	N	N	1	*	*,856,*
contig_595	53236	4	N	N	1	*	*,595,*
contig_895	53029	12	N	N	1	*	*,895,*
contig_800	52874	4	N	N	1	*	*,800,*
contig_512	52548	4	N	N	1	*	*,512,*
contig_583	52258	4	N	N	1	*	*,583,*
contig_664	52245	4	N	N	1	*	*,664,*
contig_902	51930	5	N	N	1	*	*,902,*
contig_345	51774	4	N	N	1	*	*,344,345,*
contig_855	51443	8	N	N	1	*	855
contig_370	51400	4	N	N	1	*	*,370,*
contig_721	51322	4	N	N	1	*	*,721,*
contig_216	51194	4	N	N	1	*	*,216,*
contig_434	50068	4	N	N	1	*	*,434,*
contig_402	50040	5	N	N	1	*	*,402,*
contig_641	49490	9	N	N	1	*	*,910,641,-910,*
contig_625	49445	6	N	N	1	*	*,625,*
contig_916	49200	164	Y	N	1	*	916
contig_538	49098	5	N	N	1	*	*,538,*
contig_357	48753	5	N	N	1	*	*,357,*
contig_502	48163	4	N	N	1	*	*,502,*
contig_667	48098	5	N	N	1	*	*,667,*
contig_882	48092	4	N	N	1	*	*,882,*
contig_521	47910	3	N	N	1	*	*,521,*
contig_919	47321	4	N	N	1	*	*,919,*
contig_489	46810	5	N	N	1	*	*,489,*
contig_410	46668	3	N	N	1	*	*,889,410,*
contig_508	46418	4	N	N	1	*	*,508,*
contig_138	46373	8	N	N	1	*	*,138,*
contig_593	46294	3	N	N	1	*	*,593,*
contig_539	46282	5	N	N	1	*	*,539,*
contig_240	46176	4	N	N	1	*	*,240,*
contig_468	45664	4	N	N	1	*	*,468,*
contig_336	45258	4	N	N	1	*	*,336,*
contig_550	44887	4	N	N	1	*	*,550,*
contig_145	44734	4	N	N	1	*	*,145,*
contig_678	44670	4	N	N	1	*	*,678,*
contig_557	43983	4	N	N	1	*	*,557,*
contig_868	43687	4	N	N	1	*	*,868,*
contig_598	43248	375	N	N	3	*	599,597,598,599
contig_875	42554	4	N	N	1	*	*,875,*
contig_95	42340	6	N	N	1	*	95,*
contig_439	41929	5	N	N	1	*	*,439,*
contig_462	41766	4	N	N	1	*	*,462
contig_759	41752	3	N	N	1	*	*,759,*
contig_602	41698	5	N	N	1	*	*,602,*
contig_75	41262	4	N	N	1	*	75,*
contig_379	40804	6	N	N	1	*	*,379,*
contig_606	40764	4	N	N	1	*	*,606,*
contig_93	40733	7	N	N	1	*	72,93,*
contig_563	40650	3	N	N	1	*	*,563,*
contig_587	40447	3	N	N	1	*	*,587,*
contig_671	40351	4	N	N	1	*	*,671,*
contig_906	40343	4	N	N	1	*	*,906,*
contig_864	40316	3	N	N	1	*	*,864,*
contig_129	40278	4	N	N	1	*	*,129,*
contig_450	40120	3	N	N	1	*	*,450,*
contig_443	40042	4	N	N	1	*	*,443,*
contig_344	39920	4	N	Y	1	*	*,344
contig_578	39624	4	N	N	1	*	*,578,*
contig_285	39612	5	N	N	1	*	*,285,287
contig_498	39421	7	N	N	1	*	*,498,*
contig_714	39354	4	N	N	1	*	*,714,*
contig_607	39334	4	N	N	1	*	*,607,*
contig_359	39310	5	N	N	1	*	*,359,*
contig_81	39011	5	N	N	1	*	*,81,67,70
contig_275	38604	3	N	N	1	*	*,275,*
contig_458	38329	8	N	N	1	*	*,458,*
contig_222	38167	3	N	N	1	*	*,222,*
contig_491	38112	4	N	N	1	*	*,491,*
contig_570	38071	3	N	N	1	*	*,570,*
contig_488	38022	4	N	N	1	*	*,488,*
contig_843	37864	13	N	N	1	*	5,843,-5
contig_713	37850	3	N	N	1	*	*,713,*
contig_486	37807	4	N	N	1	*	*,486,*
contig_492	37720	4	N	N	1	*	*,492,*
contig_527	37524	3	N	N	1	*	*,527,*
contig_657	37268	4	N	N	1	*	*,657,*
contig_461	37215	4	N	N	1	*	*,461,*
contig_574	36622	4	N	N	1	*	*,574,*
contig_363	36454	5	N	N	1	*	*,363,*
contig_663	36265	3	N	N	1	*	*,663,*
contig_87	36255	8	N	N	1	*	87,*
contig_818	35976	4	N	N	1	*	*,818,*
contig_449	35863	5	N	N	1	*	*,449,*
contig_115	35827	6	N	N	1	*	*,115,*
contig_265	35547	8	N	N	1	*	257,265,*
contig_466	35530	4	N	N	1	*	*,466,*
contig_436	35459	805	N	Y	7	*	436
contig_330	35423	3	N	N	1	*	*,330,*
contig_659	35154	5	N	N	1	*	*,659,*
contig_573	35025	4	N	N	1	*	573,*
contig_747	35019	4	N	N	1	*	*,747,*
contig_346	34960	3	N	N	1	*	*,344,346,*
contig_270	34876	4	N	N	1	*	*,270,*
contig_518	34834	3	N	N	1	*	*,518,*
contig_703	34784	3	N	N	1	*	*,703,*
contig_151	34506	3	N	N	1	*	*,151,*
contig_551	34499	3	N	N	1	*	*,551,*
contig_821	34378	3	N	N	1	*	*,821,*
contig_181	34319	7	N	N	1	*	-860,181,*
contig_447	34286	4	N	N	1	*	*,447,*
contig_627	34278	4	N	N	1	*	*,627,*
contig_134	34183	10	N	Y	1	*	134
contig_908	33951	4	N	N	1	*	*,908,*
contig_432	33913	4	N	N	1	*	*,432,*
contig_572	33909	5	N	N	1	*	*,572
contig_374	33659	4	N	N	1	*	*,374,*
contig_743	33621	3	N	N	1	*	*,743,*
contig_505	33536	4	N	N	1	*	*,505,*
contig_408	33319	4	N	N	1	*	*,408,*
contig_823	32994	3	N	N	1	*	*,823,*
contig_531	32935	4	N	N	1	*	*,531,*
contig_506	32761	4	N	N	1	*	*,506,*
contig_497	32702	3	N	N	1	*	*,497,*
contig_917	32548	370	Y	N	3	*	917
contig_687	32373	3	N	N	1	*	*,687,*
contig_639	32272	6	N	N	1	*	*,639,*
contig_372	32264	4	N	N	1	*	*,372,*
contig_635	31933	4	N	N	1	*	*,635,*
contig_809	31931	4	N	N	1	*	*,809,*
contig_626	31881	3	N	N	1	*	*,626,*
contig_763	31572	3	N	N	1	*	*,763,*
contig_314	31349	9	N	N	1	*	*,314,*
contig_89	31299	4	N	N	1	*	89,*
contig_481	31061	4	N	N	1	*	*,481,*
contig_643	30974	4	N	N	1	*	*,643,*
contig_795	30959	3	N	N	1	*	*,795,*
contig_246	30891	7	N	N	1	*	*,246,*
contig_634	30852	4	N	N	1	*	*,634,*
contig_154	30758	4	N	N	1	*	*,154,*
contig_385	30636	3	N	N	1	*	*,385,*
contig_552	30624	4	N	N	1	*	*,552,*
contig_411	30568	4	N	N	1	*	*,889,411,*
contig_614	30564	3	N	N	1	*	*,614,*
contig_739	30339	5	N	N	1	*	*,739,*
contig_712	30044	3	N	N	1	*	*,712,*
contig_649	29711	3	N	N	1	*	*,649,*
contig_608	29644	3	N	N	1	*	*,608,*
contig_438	29448	3	N	N	1	*	*,438,*
contig_673	29395	4	N	N	1	*	*,673,*
contig_125	29380	3	N	N	1	*	*,125,*
contig_750	29363	5	N	N	1	*	*,750,*
contig_871	29334	4	N	N	1	*	*,871,*
contig_547	29279	3	N	N	1	*	*,547,*
contig_50	29251	5	N	N	1	*	*,50,*
contig_720	29172	3	N	N	1	*	*,720,*
contig_79	29100	7	N	N	1	*	79,155,155,155,155,155,155,156,157,158,159,155,155,155
contig_708	28925	4	N	N	1	*	*,708,*
contig_834	28877	3	N	N	1	*	*,834,*
contig_702	28854	4	N	N	1	*	*,702,*
contig_428	28827	7	N	Y	1	*	*,428
contig_388	28799	4	N	N	1	*	*,388,*
contig_26	28597	4	N	N	1	*	*,26,*
contig_653	28306	5	N	N	1	*	*,653
contig_769	28159	4	N	N	1	*	*,769,*
contig_923	27898	3	N	N	1	*	*,923,*
contig_545	27745	3	N	N	1	*	*,545,*
contig_469	27628	4	N	N	1	*	*,469,*
contig_779	27473	4	N	N	1	*	*,779,*
contig_463	27418	3	N	N	1	*	*,463,*
contig_716	27397	3	N	N	1	*	*,716,*
contig_729	27288	3	N	N	1	*	*,729,*
contig_3	27268	6	N	N	1	*	*,3,*
contig_514	27071	3	N	N	1	*	*,514,*
contig_249	27011	14	N	N	1	*	*,249,*
contig_332	26932	4	N	N	1	*	*,332,*
contig_424	26592	4	N	N	1	*	*,424,*
contig_413	26223	4	N	N	1	*	*,413,*
contig_143	26142	3	N	N	1	*	*,143,*
contig_273	26124	5	N	N	1	*	*,273,*
contig_426	26059	4	N	N	1	*	*,426,*
contig_101	25959	11	N	N	1	*	-70,-67,-66,101,168,-165,-164,-163,-163,-162,-162,-161,-160
contig_706	25834	3	N	N	1	*	*,706,*
contig_767	25774	6	N	N	1	*	*,767,*
contig_110	25610	4	N	N	1	*	110,*
contig_433	25491	3	N	N	1	*	*,433,*
contig_108	25448	6	N	N	1	*	108,*
contig_686	25337	4	N	N	1	*	*,686,*
contig_683	25254	4	N	N	1	*	*,683,*
contig_715	25232	4	N	N	1	*	*,715,*
contig_617	25151	3	N	N	1	*	*,617,*
contig_525	25115	4	N	N	1	*	*,525,*
contig_561	25079	5	N	N	1	*	*,561,*
contig_682	24956	3	N	N	1	*	*,682,*
contig_652	24881	6	N	N	1	*	*,652,*
contig_316	24871	6	N	N	1	*	*,316,*
contig_724	24824	4	N	N	1	*	*,724,*
contig_565	24719	3	N	N	1	*	*,565,*
contig_911	24590	4	N	N	1	*	911,*
contig_863	24563	5	N	N	1	*	*,863,*
contig_384	24457	4	N	N	1	*	*,384,*
contig_697	24433	4	N	N	1	*	*,697,*
contig_681	24395	4	N	N	1	*	*,681,*
contig_893	24320	5	N	N	1	*	134,893,*
contig_830	24311	3	N	N	1	*	*,830,*
contig_135	24282	4	N	N	1	*	*,135,*
contig_440	24207	4	N	N	1	*	*,440,*
contig_630	24070	4	N	N	1	*	*,630,*
contig_666	23926	4	N	N	1	*	*,666,*
contig_836	23772	3	N	N	1	*	*,836,*
contig_453	23751	5	N	N	1	*	*,453,*
contig_611	23616	5	N	N	1	*	*,611,*
contig_636	23541	3	N	N	1	*	*,636,*
contig_455	23486	8	N	N	1	*	134,455
contig_903	23101	4	N	N	1	*	*,903,*
contig_654	23100	5	N	N	1	*	*,654,*
contig_199	22984	5	N	N	1	*	*,199,*
contig_515	22771	6	N	Y	1	*	*,515
contig_734	22701	4	N	N	1	*	*,734,*
contig_674	22590	9	N	N	1	*	*,674,*
contig_208	22583	3	N	N	1	*	*,208,*
contig_811	22417	4	N	N	1	*	*,811,*
contig_745	22361	4	N	N	1	*	*,745,*
contig_669	22330	3	N	N	1	*	*,669,*
contig_646	22226	3	N	N	1	*	*,646,*
contig_749	22047	4	N	N	1	*	*,749,*
contig_698	21991	4	N	N	1	*	*,698,*
contig_507	21843	3	N	N	1	*	*,507,*
contig_604	21840	4	N	N	1	*	*,604,*
contig_774	21744	4	N	N	1	*	*,774,*
contig_427	21726	3	N	N	1	*	*,427,*
contig_808	21660	3	N	N	1	*	*,808,*
contig_632	21599	3	N	N	1	*	*,632,*
contig_920	21549	6	N	N	1	*	*,920,*
contig_696	21547	4	N	N	1	*	*,696,*
contig_365	21451	5	N	N	1	*	*,365,*
contig_74	21419	6	N	N	1	*	74,*
contig_96	21402	8	N	N	1	*	96,*
contig_815	21214	4	N	N	1	*	*,815,*
contig_540	21104	3	N	N	1	*	*,540,*
contig_805	21064	3	N	N	1	*	*,805,*
contig_148	21020	5	N	N	1	*	*,148,*
contig_680	20994	5	N	N	1	*	*,680,*
contig_188	20749	3	N	N	1	*	*,188,*
contig_524	20724	4	N	N	1	*	*,524,*
contig_865	20433	3	N	N	1	*	*,865,*
contig_349	20413	4	N	N	1	*	*,349,*
contig_751	20406	3	N	N	1	*	*,751,*
contig_859	20347	3	N	N	1	*	*,859,*
contig_629	20337	3	N	N	1	*	*,629,*
contig_120	20291	5	N	N	1	*	*,120,*
contig_118	20207	3	N	N	1	*	*,118,*
contig_185	20100	4	N	N	1	*	*,185,*
contig_862	20050	6	N	N	1	*	*,862,*
contig_360	20020	4	N	N	1	*	*,360,*
contig_700	19959	5	N	N	1	*	*,700,*
contig_889	19787	8	N	Y	1	*	*,889
contig_827	19718	3	N	N	1	*	*,827,*
contig_918	19686	4	N	N	1	*	*,918,*
contig_562	19549	4	N	N	1	*	*,562,*
contig_787	19344	4	N	N	1	*	*,787,*
contig_829	19241	4	N	N	1	*	*,829,*
contig_736	19185	4	N	N	1	*	*,736,*
contig_205	19125	3	N	N	1	*	*,205,*
contig_522	19022	4	N	N	1	*	*,522,*
contig_719	18952	3	N	N	1	*	*,719,*
contig_685	18930	4	N	N	1	*	*,685,*
contig_549	18803	3	N	N	1	*	*,549,*
contig_816	18779	4	N	N	1	*	*,816,*
contig_773	18737	5	N	N	1	*	*,773,*
contig_263	18662	5	N	N	1	*	257,263,-894,-894,-894
contig_922	18624	860	Y	N	7	*	922
contig_499	18603	4	N	N	1	*	*,499,*
contig_777	18509	5	N	N	1	*	*,777,*
contig_577	18424	4	N	N	1	*	*,577,*
contig_884	18393	19	N	Y	1	*	884
contig_796	18362	3	N	N	1	*	*,796,*
contig_77	18160	8	N	N	1	*	*,515,77,-72
contig_613	18133	3	N	N	1	*	*,613,*
contig_184	18132	8	N	N	1	*	184
contig_817	18099	5	N	N	1	*	*,817,*
contig_601	18074	3	N	N	1	*	*,601,*
contig_264	18020	5	N	N	1	*	*,264,*
contig_694	17999	3	N	N	1	*	*,694,*
contig_910	17988	7	N	Y	1	*	*,910
contig_254	17985	5	N	N	1	*	*,254,*
contig_369	17726	3	N	N	1	*	*,369,*
contig_493	17632	4	N	N	1	*	*,493,*
contig_876	17619	5	N	N	1	*	*,876,*
contig_799	17497	4	N	N	1	*	*,799,*
contig_250	17492	23	N	Y	1	*	250
contig_446	17376	3	N	N	1	*	*,446,*
contig_812	17325	4	N	N	1	*	*,812,*
contig_737	17272	4	N	N	1	*	*,737,*
contig_898	17243	12	N	Y	1	*	898
contig_867	17239	21	N	Y	1	*	867
contig_793	17159	3	N	N	1	*	*,793,*
contig_122	17153	4	N	N	1	*	*,122,*
contig_588	17043	4	N	N	1	*	*,588,*
contig_183	16993	5	N	N	1	*	*,183,*
contig_837	16949	4	N	N	1	*	*,837,*
contig_182	16940	9	N	N	1	*	*,182,*
contig_594	16925	4	N	N	1	*	*,594,*
contig_24	16819	3	N	N	1	*	*,24,*
contig_284	16787	5	N	N	1	*	*,284,*
contig_783	16749	6	N	N	1	*	*,783,*
contig_585	16699	3	N	N	1	*	*,585,*
contig_268	16586	3	N	N	1	*	*,268,*
contig_452	16557	5	N	N	1	*	*,452,*
contig_623	16527	3	N	N	1	*	*,623,*
contig_825	16511	4	N	N	1	*	*,825,*
contig_718	16339	3	N	N	1	*	*,718,*
contig_73	16326	4	N	N	1	*	*,73,*
contig_260	16243	6	N	N	1	*	*,260,*
contig_548	16242	3	N	N	1	*	*,548,*
contig_752	16150	5	N	N	1	*	*,752,*
contig_804	16147	3	N	N	1	*	*,804,*
contig_266	16145	8	N	N	1	*	*,266,*
contig_851	16089	4	N	N	1	*	*,851,*
contig_29	16076	3	N	N	1	*	*,29,*
contig_218	16013	4	N	N	1	*	*,218,*
contig_589	15904	6	N	N	1	*	*,589,*
contig_692	15902	3	N	N	1	*	*,692,*
contig_710	15861	4	N	N	1	*	*,710,*
contig_790	15844	6	N	N	1	*	*,790,*
contig_318	15836	3	N	N	1	*	*,318,*
contig_648	15794	4	N	N	1	*	*,648,*
contig_239	15766	3	N	N	1	*	*,239,*
contig_853	15739	10	N	N	1	*	*,853,*
contig_883	15730	4	N	N	1	*	*,883,*
contig_612	15698	3	N	N	1	*	*,612,*
contig_778	15634	3	N	N	1	*	*,778,*
contig_214	15601	4	N	N	1	*	*,214,*
contig_207	15560	5	N	N	1	*	*,207,*
contig_665	15441	3	N	N	1	*	*,665,*
contig_650	15432	4	N	N	1	*	*,650,*
contig_139	15416	4	N	N	1	*	*,139,*
contig_241	15389	3	N	N	1	*	*,241,*
contig_849	15240	10	N	N	1	*	*,849,*
contig_114	15236	4	N	N	1	*	*,114,*
contig_355	15185	3	N	N	1	*	*,355,*
contig_688	15117	4	N	N	1	*	*,688,*
contig_500	15096	4	N	N	1	*	*,500,*
contig_282	15088	3	N	N	1	*	*,282,*
contig_215	15026	6	N	N	1	*	*,215,*
contig_142	15019	3	N	N	1	*	*,142,*
contig_571	14992	3	N	N	1	*	*,571,*
contig_814	14945	5	N	N	1	*	*,814,*
contig_925	14932	4	N	N	1	*	*,925,*
contig_810	14900	3	N	N	1	*	*,810,*
contig_609	14876	3	N	N	1	*	*,609,*
contig_535	14803	3	N	N	1	*	*,535,*
contig_519	14797	6	N	N	1	*	*,519,*
contig_861	14786	3	N	N	1	*	-860,861,287
contig_756	14765	5	N	N	1	*	*,756,*
contig_676	14731	6	N	N	1	*	*,676,*
contig_303	14563	3	N	N	1	*	*,303,*
contig_792	14560	3	N	N	1	*	*,792,*
contig_789	14476	5	N	N	1	*	*,789,*
contig_106	14468	5	N	N	1	*	*,106,*
contig_255	14416	4	N	N	1	*	*,255,*
contig_112	14415	6	N	N	1	*	*,112,*
contig_128	14389	3	N	N	1	*	*,128,*
contig_904	14320	5	N	N	1	*	*,904,*
contig_758	14247	4	N	N	1	*	*,758,*
contig_56	14233	4	N	N	1	*	*,56,*
contig_707	14209	4	N	N	1	*	*,707,*
contig_755	14167	4	N	N	1	*	*,755,*
contig_802	14165	6	N	N	1	*	*,802,*
contig_781	14159	3	N	N	1	*	*,781,*
contig_813	14148	4	N	N	1	*	*,813,*
contig_421	14116	10	N	N	1	*	*,421,*
contig_1	14039	2927	Y	N	24	*	1
contig_173	14019	12	N	N	1	*	176,173,*
contig_425	14018	4	N	N	1	*	*,425,*
contig_575	13998	3	N	N	1	*	*,575,*
contig_877	13956	3	N	N	1	*	*,877,*
contig_136	13898	6	N	N	1	*	*,136,*
contig_212	13896	4	N	N	1	*	*,212,*
contig_839	13811	3	N	N	1	*	*,839,*
contig_690	13797	5	N	N	1	*	*,690,*
contig_484	13770	5	N	N	1	*	*,484,*
contig_709	13678	3	N	N	1	*	*,709,*
contig_780	13661	5	N	N	1	*	*,780,*
contig_553	13610	5	N	N	1	*	*,553,*
contig_307	13561	4	N	N	1	*	*,307,*
contig_605	13476	3	N	N	1	*	*,605,*
contig_324	13447	3	N	N	1	*	*,324,*
contig_660	13442	4	N	N	1	*	*,660,*
contig_699	13409	4	N	N	1	*	*,699,*
contig_798	13389	3	N	N	1	*	*,798,*
contig_272	13333	3	N	N	1	*	*,272,*
contig_310	13311	3	N	N	1	*	*,310,*
contig_771	13285	4	N	N	1	*	*,771,*
contig_661	13271	3	N	N	1	*	*,661,*
contig_854	13184	5	N	N	1	*	*,854,*
contig_467	13161	3	N	N	1	*	*,467,*
contig_748	13136	3	N	N	1	*	*,748,*
contig_733	13121	6	N	N	1	*	*,733,*
contig_760	13111	3	N	N	1	*	*,760,*
contig_915	12980	3	N	N	1	*	*,915,*
contig_803	12969	3	N	N	1	*	*,803,*
contig_662	12915	3	N	N	1	*	*,662,*
contig_764	12906	3	N	N	1	*	*,764,*
contig_107	12890	3	N	N	1	*	*,107,*
contig_742	12882	5	N	N	1	*	*,742,*
contig_731	12867	3	N	N	1	*	*,731,*
contig_582	12844	3	N	N	1	*	*,582,*
